"driver","drivId","vehicle","qualSec","qualiId","series","season","raceNumber","fastestRaceSec","circuit","perim"
"Dirk Müller~Joey Hand","1975111800~1979021000","Ford","100.211","imsa~2017~10~1","imsa",2017,10,101.253,"Virginia","5263"
"Bill Auberlen~Alexander Sims","1968101200~1989062202","BMW","100.415","imsa~2017~10~1","imsa",2017,10,101.253,"Virginia","5263"
"J.M.Edwards~Martin Tomczyk","1991031100~1981120701","BMW","100.441","imsa~2017~10~1","imsa",2017,10,101.253,"Virginia","5263"
"G.Fisichella~Toni Vilander","1973011400~1980072500","Ferrari","100.606","imsa~2017~10~1","imsa",2017,10,101.253,"Virginia","5263"
"Oliver Gavin~Tommy Milner","1972092900~1986012800","Chevrolet","100.758","imsa~2017~10~1","imsa",2017,10,101.253,"Virginia","5263"
"Jan Magnussen~Antonio García","1973070400~1980060500","Chevrolet","100.802","imsa~2017~10~1","imsa",2017,10,101.253,"Virginia","5263"
"Ryan Briscoe~R.Westbrook","1981092400~1973071000","Ford","100.841","imsa~2017~10~1","imsa",2017,10,101.253,"Virginia","5263"
"Laurens Vanthoor~Gianmaria Bruni","1991050800~1981053000","Porsche","101.339","imsa~2017~10~1","imsa",2017,10,101.253,"Virginia","5263"
"Patrick Pilet~Dirk Werner","1981081000~1981052501","Porsche","101.991","imsa~2017~10~1","imsa",2017,10,101.253,"Virginia","5263"
"Jeroen Mul~Corey Lewis","1990061401~1991101700","Lamborghini","103.391","imsa~2017~10~1","imsa",2017,10,101.253,"Virginia","5263"
"Jens Klingmann~Jesse Krohn","1990071600~1990015123","BMW","103.621","imsa~2017~10~1","imsa",2017,10,101.253,"Virginia","5263"
"L.Aschenbach~Andrew Davis","1983112200~1977110200","Audi","103.77","imsa~2017~10~1","imsa",2017,10,101.253,"Virginia","5263"
"Trent Hindman~J.Bleekemolen","1995092000~1981102300","Mercedes","103.826","imsa~2017~10~1","imsa",2017,10,101.253,"Virginia","5263"
"Jack Hawksworth~Scott Pruett","1991022802~1960032400","Lexus","103.845","imsa~2017~10~1","imsa",2017,10,101.253,"Virginia","5263"
"Sage Karam~Robert Alon","1995050300~1990071001","Lexus","104.105","imsa~2017~10~1","imsa",2017,10,101.253,"Virginia","5263"
"Bryan Sellers~Madison Snow","1982081901~1979015191","Lamborghini","104.131","imsa~2017~10~1","imsa",2017,10,101.253,"Virginia","5263"
"Daniel Morad~Patrick Long","1990042400~1981072800","Porsche","104.146","imsa~2017~10~1","imsa",2017,10,101.253,"Virginia","5263"
"Andy Lally~Katherine Legge","1975021100~1980071200","Acura","104.441","imsa~2017~10~1","imsa",2017,10,101.253,"Virginia","5263"
"C.Nielsen~A.Balzan","1993015169~1980101701","Ferrari","104.573","imsa~2017~10~1","imsa",2017,10,101.253,"Virginia","5263"
"Patrick Lindsey~Jörg Bergmeister","1982042200~1976021300","Porsche","104.697","imsa~2017~10~1","imsa",2017,10,101.253,"Virginia","5263"
"Jeff Segal~Oswaldo Negri","1985042700~1964052901","Acura","105.08","imsa~2017~10~1","imsa",2017,10,101.253,"Virginia","5263"
"Cooper MacNeil~Gunnar Jeannette","1986015386~1982050500","Porsche","105.53","imsa~2017~10~1","imsa",2017,10,101.253,"Virginia","5263"
"Tristan Vautier~Kenny Habul","1990015112~1985010227","Mercedes","106.011","imsa~2017~10~1","imsa",2017,10,101.253,"Virginia","5263"
"Jon Bennett~Colin Braun","1970017680~1988092201","Porsche","106.106","imsa~2017~10~1","imsa",2017,10,101.253,"Virginia","5263"
"Dan Knox~Mike Skeen","1964021000~1986102501","Mercedes","106.768","imsa~2017~10~1","imsa",2017,10,101.253,"Virginia","5263"
"Ricky Taylor~Jordan Taylor","1989080301~1970016275","Cadillac","76.853","imsa~2017~11~1","imsa",2017,11,77.921,"Laguna Seca","3602"
"João Barbosa~C.Fittipaldi","1975031101~1971011800","Cadillac","77.682","imsa~2017~11~1","imsa",2017,11,77.921,"Laguna Seca","3602"
"Marc Goossens~R.van der Zande","1969113000~1986021600","Riley/Gibson","77.73","imsa~2017~11~1","imsa",2017,11,77.921,"Laguna Seca","3602"
"Dane Cameron~Eric Curran","1980013920~1975060800","Cadillac","77.809","imsa~2017~11~1","imsa",2017,11,77.921,"Laguna Seca","3602"
"Jose Gutierrez~Olivier Pla","1996052800~1981102200","Ligier/Gibson","77.822","imsa~2017~11~1","imsa",2017,11,77.921,"Laguna Seca","3602"
"Scott Sharp~Ryan Dalziel","1968021400~1982041200","Nissan","77.998","imsa~2017~11~1","imsa",2017,11,77.921,"Laguna Seca","3602"
"J.van Overbeek~Pipo Derani","1973041401~1990015644","Nissan","78.039","imsa~2017~11~1","imsa",2017,11,77.921,"Laguna Seca","3602"
"M.Goikhberg~Stephen Simpson","1991015222~1984010800","ORECA/Gibson","78.646","imsa~2017~11~1","imsa",2017,11,77.921,"Laguna Seca","3602"
"G.Fisichella~Toni Vilander","1973011400~1980072500","Ferrari","81.914","imsa~2017~11~1","imsa",2017,11,77.921,"Laguna Seca","3602"
"Dirk Müller~Joey Hand","1975111800~1979021000","Ford","82.156","imsa~2017~11~1","imsa",2017,11,77.921,"Laguna Seca","3602"
"J.M.Edwards~Martin Tomczyk","1991031100~1981120701","BMW","82.177","imsa~2017~11~1","imsa",2017,11,77.921,"Laguna Seca","3602"
"Bill Auberlen~Alexander Sims","1968101200~1989062202","BMW","82.178","imsa~2017~11~1","imsa",2017,11,77.921,"Laguna Seca","3602"
"Ryan Briscoe~R.Westbrook","1981092400~1973071000","Ford","82.58","imsa~2017~11~1","imsa",2017,11,77.921,"Laguna Seca","3602"
"Patrick Pilet~Dirk Werner","1981081000~1981052501","Porsche","82.756","imsa~2017~11~1","imsa",2017,11,77.921,"Laguna Seca","3602"
"Jan Magnussen~Antonio García","1973070400~1980060500","Chevrolet","82.789","imsa~2017~11~1","imsa",2017,11,77.921,"Laguna Seca","3602"
"Laurens Vanthoor~Gianmaria Bruni","1991050800~1981053000","Porsche","82.84","imsa~2017~11~1","imsa",2017,11,77.921,"Laguna Seca","3602"
"Oliver Gavin~Tommy Milner","1972092900~1986012800","Chevrolet","83.009","imsa~2017~11~1","imsa",2017,11,77.921,"Laguna Seca","3602"
"Bryan Sellers~Madison Snow","1982081901~1979015191","Lamborghini","84.469","imsa~2017~11~1","imsa",2017,11,77.921,"Laguna Seca","3602"
"Daniel Morad~Patrick Long","1990042400~1981072800","Porsche","84.721","imsa~2017~11~1","imsa",2017,11,77.921,"Laguna Seca","3602"
"Patrick Lindsey~Jörg Bergmeister","1982042200~1976021300","Porsche","84.954","imsa~2017~11~1","imsa",2017,11,77.921,"Laguna Seca","3602"
"Jens Klingmann~Jesse Krohn","1990071600~1990015123","BMW","85.086","imsa~2017~11~1","imsa",2017,11,77.921,"Laguna Seca","3602"
"Sage Karam~Robert Alon","1995050300~1990071001","Lexus","85.394","imsa~2017~11~1","imsa",2017,11,77.921,"Laguna Seca","3602"
"Jeroen Mul~Corey Lewis","1990061401~1991101700","Lamborghini","85.499","imsa~2017~11~1","imsa",2017,11,77.921,"Laguna Seca","3602"
"Jeff Segal~Oswaldo Negri","1985042700~1964052901","Acura","85.518","imsa~2017~11~1","imsa",2017,11,77.921,"Laguna Seca","3602"
"Jack Hawksworth~Scott Pruett","1991022802~1960032400","Lexus","85.533","imsa~2017~11~1","imsa",2017,11,77.921,"Laguna Seca","3602"
"C.Nielsen~A.Balzan","1993015169~1980101701","Ferrari","85.603","imsa~2017~11~1","imsa",2017,11,77.921,"Laguna Seca","3602"
"Cooper MacNeil~Gunnar Jeannette","1986015386~1982050500","Porsche","85.643","imsa~2017~11~1","imsa",2017,11,77.921,"Laguna Seca","3602"
"Andy Lally~Katherine Legge","1975021100~1980071200","Acura","85.8","imsa~2017~11~1","imsa",2017,11,77.921,"Laguna Seca","3602"
"L.Aschenbach~Andrew Davis","1983112200~1977110200","Audi","85.832","imsa~2017~11~1","imsa",2017,11,77.921,"Laguna Seca","3602"
"Ben Keating~J.Bleekemolen","1971081800~1981102300","Mercedes","86.26","imsa~2017~11~1","imsa",2017,11,77.921,"Laguna Seca","3602"
"Jon Bennett~Colin Braun","1970017680~1988092201","Porsche","87.304","imsa~2017~11~1","imsa",2017,11,77.921,"Laguna Seca","3602"
"Dan Knox~Mike Skeen","1964021000~1986102501","Mercedes","87.325","imsa~2017~11~1","imsa",2017,11,77.921,"Laguna Seca","3602"
"Tristan Vautier~Kenny Habul","1990015112~1985010227","Mercedes","87.447","imsa~2017~11~1","imsa",2017,11,77.921,"Laguna Seca","3602"
"J.P.Montoya~H.Castroneves~Simon Pagenaud","1975092000~1975051000~1984051000","ORECA/Gibson","71.314","imsa~2017~12~1","imsa",2017,12,72.563,"Road Atlanta","4088"
"J.van Overbeek~Pipo Derani~Bruno Senna","1973041401~1990015644~1983041500","Nissan","71.475","imsa~2017~12~1","imsa",2017,12,72.563,"Road Atlanta","4088"
"Scott Sharp~Ryan Dalziel~Brendon Hartley","1968021400~1982041200~1987010155","Nissan","71.499","imsa~2017~12~1","imsa",2017,12,72.563,"Road Atlanta","4088"
"Mathias Beche~Nick Heidfeld~Gustavo Menezes","1980013830~1977051000~1994091900","ORECA/Gibson","71.623","imsa~2017~12~1","imsa",2017,12,72.563,"Road Atlanta","4088"
"Marc Goossens~R.van der Zande~J.Bomarito","1969113000~1986021600~1982012301","Riley/Gibson","71.934","imsa~2017~12~1","imsa",2017,12,72.563,"Road Atlanta","4088"
"Jose Gutierrez~Olivier Pla~Julien Canal","1996052800~1981102200~1982071500","Ligier/Gibson","72.106","imsa~2017~12~1","imsa",2017,12,72.563,"Road Atlanta","4088"
"Ricky Taylor~Jordan Taylor~Ryan Hunter-Reay","1989080301~1970016275~1980121700","Cadillac","72.121","imsa~2017~12~1","imsa",2017,12,72.563,"Road Atlanta","4088"
"Chris Miller~Stephen Simpson~M.Goikhberg","1989050501~1984010800~1991015222","ORECA/Gibson","72.388","imsa~2017~12~1","imsa",2017,12,72.563,"Road Atlanta","4088"
"João Barbosa~C.Fittipaldi~F.Albuquerque","1975031101~1971011800~1985061300","Cadillac","72.393","imsa~2017~12~1","imsa",2017,12,72.563,"Road Atlanta","4088"
"Dane Cameron~Eric Curran~Mike Conway","1980013920~1975060800~1983081900","Cadillac","73.051","imsa~2017~12~1","imsa",2017,12,72.563,"Road Atlanta","4088"
"James French~Patricio O'Ward~Kyle Masson","1983015524~1993015408~1980017712","ORECA/Chevrolet","76.069","imsa~2017~12~1","imsa",2017,12,72.563,"Road Atlanta","4088"
"Garett Grist~Tomy Drissi~John Falb","1995040900~1958120900~1971121300","ORECA/Chevrolet","77.244","imsa~2017~12~1","imsa",2017,12,72.563,"Road Atlanta","4088"
"Don Yount~Buddy Rice~Daniel Burkett","1980016964~1976013100~1994022502","ORECA/Chevrolet","77.628","imsa~2017~12~1","imsa",2017,12,72.563,"Road Atlanta","4088"
"G.Fisichella~Toni Vilander~A.P.Guidi","1973011400~1980072500~1984010110","Ferrari","77.66","imsa~2017~12~1","imsa",2017,12,72.563,"Road Atlanta","4088"
"Ryan Briscoe~R.Westbrook~Scott Dixon","1981092400~1973071000~1980072200","Ford","77.705","imsa~2017~12~1","imsa",2017,12,72.563,"Road Atlanta","4088"
"Jan Magnussen~M.Rockenfeller~Antonio García","1973070400~1983103100~1980060500","Chevrolet","77.714","imsa~2017~12~1","imsa",2017,12,72.563,"Road Atlanta","4088"
"Dirk Müller~Joey Hand~S.Bourdais","1975111800~1979021000~1979022800","Ford","77.729","imsa~2017~12~1","imsa",2017,12,72.563,"Road Atlanta","4088"
"Bill Auberlen~Alexander Sims~Kuno Wittmer","1968101200~1989062202~1970016787","BMW","77.731","imsa~2017~12~1","imsa",2017,12,72.563,"Road Atlanta","4088"
"Oliver Gavin~Tommy Milner~Marcel Fässler","1972092900~1986012800~1976052700","Chevrolet","77.823","imsa~2017~12~1","imsa",2017,12,72.563,"Road Atlanta","4088"
"J.M.Edwards~Martin Tomczyk~Nicky Catsburg","1991031100~1981120701~1990015146","BMW","78.084","imsa~2017~12~1","imsa",2017,12,72.563,"Road Atlanta","4088"
"Gianmaria Bruni~Laurens Vanthoor~Earl Bamber","1981053000~1991050800~1990070900","Porsche","78.161","imsa~2017~12~1","imsa",2017,12,72.563,"Road Atlanta","4088"
"Patrick Pilet~Dirk Werner~Nick Tandy","1981081000~1981052501~1986019154","Porsche","78.426","imsa~2017~12~1","imsa",2017,12,72.563,"Road Atlanta","4088"
"C.Nielsen~A.Balzan~Matteo Cressoni","1993015169~1980101701~1984102800","Ferrari","80.661","imsa~2017~12~1","imsa",2017,12,72.563,"Road Atlanta","4088"
"Andy Lally~Katherine Legge~Mark Wilkins","1975021100~1980071200~1983050901","Acura","80.739","imsa~2017~12~1","imsa",2017,12,72.563,"Road Atlanta","4088"
"Jack Hawksworth~Scott Pruett~Austin Cindric","1991022802~1960032400~1998015109","Lexus","80.798","imsa~2017~12~1","imsa",2017,12,72.563,"Road Atlanta","4088"
"C.De Phillippi~S.van der Linde~Christopher Mies","1992122500~1999051302~1989052401","Audi","80.83","imsa~2017~12~1","imsa",2017,12,72.563,"Road Atlanta","4088"
"Justin Marks~Jens Klingmann~Jesse Krohn","1981032500~1990071600~1990015123","BMW","80.904","imsa~2017~12~1","imsa",2017,12,72.563,"Road Atlanta","4088"
"Daniel Morad~M.Christensen~M.De Quesada","1990042400~1990082801~1986015929","Porsche","80.968","imsa~2017~12~1","imsa",2017,12,72.563,"Road Atlanta","4088"
"Jeff Segal~Oswaldo Negri~Tom Dyer","1985042700~1964052901~1980016768","Acura","80.998","imsa~2017~12~1","imsa",2017,12,72.563,"Road Atlanta","4088"
"Jeroen Mul~Brett Sandberg~Corey Lewis","1990061401~1973015128~1991101700","Lamborghini","81.063","imsa~2017~12~1","imsa",2017,12,72.563,"Road Atlanta","4088"
"Sage Karam~Robert Alon~Ian James","1995050300~1990071001~1974072200","Lexus","81.115","imsa~2017~12~1","imsa",2017,12,72.563,"Road Atlanta","4088"
"L.Aschenbach~Andrew Davis~Matt Bell","1983112200~1977110200~1985083101","Audi","81.22","imsa~2017~12~1","imsa",2017,12,72.563,"Road Atlanta","4088"
"Bryan Sellers~Madison Snow~Trent Hindman","1982081901~1979015191~1995092000","Lamborghini","81.393","imsa~2017~12~1","imsa",2017,12,72.563,"Road Atlanta","4088"
"Patrick Lindsey~Jörg Bergmeister~Matt McMurry","1982042200~1976021300~1997112401","Porsche","81.47","imsa~2017~12~1","imsa",2017,12,72.563,"Road Atlanta","4088"
"Bill Sweedler~Townsend Bell~F.Montecalvo","1970017454~1975041900~1990122800","Audi","81.648","imsa~2017~12~1","imsa",2017,12,72.563,"Road Atlanta","4088"
"Tristan Vautier~Kenny Habul~Dion von Moltke","1990015112~1985010227~1990072701","Mercedes","81.915","imsa~2017~12~1","imsa",2017,12,72.563,"Road Atlanta","4088"
"Ben Keating~J.Bleekemolen~Mario Farnbacher","1971081800~1981102300~1992051400","Mercedes","81.959","imsa~2017~12~1","imsa",2017,12,72.563,"Road Atlanta","4088"
"Cooper MacNeil~Gunnar Jeannette~Patrick Long","1986015386~1982050500~1981072800","Porsche","82.177","imsa~2017~12~1","imsa",2017,12,72.563,"Road Atlanta","4088"
"Jon Bennett~Colin Braun~Nic Jönsson","1970017680~1988092201~1967080400","Porsche","83.379","imsa~2017~12~1","imsa",2017,12,72.563,"Road Atlanta","4088"
"Dani Pedrosa","1985092900","Honda","109.235","motogp~2017~2~1","motogp",2017,2,99.694,"Termas de Rio Hondo","4806"
"Valentino Rossi","1979021600","Yamaha","109.421","motogp~2017~2~1","motogp",2017,2,99.694,"Termas de Rio Hondo","4806"
"Andrea Dovizioso","1986032301","Ducati","109.488","motogp~2017~2~1","motogp",2017,2,99.694,"Termas de Rio Hondo","4806"
"Johann Zarco","1991071600","Yamaha","109.916","motogp~2017~2~1","motogp",2017,2,99.694,"Termas de Rio Hondo","4806"
"Scott Redding","1980012446","Ducati","110.048","motogp~2017~2~1","motogp",2017,2,99.694,"Termas de Rio Hondo","4806"
"Jorge Lorenzo","1987050400","Ducati","110.31","motogp~2017~2~1","motogp",2017,2,99.694,"Termas de Rio Hondo","4806"
"Jack Miller","1992015112","Honda","110.319","motogp~2017~2~1","motogp",2017,2,99.694,"Termas de Rio Hondo","4806"
"Pol Espargaró","1991061000","KTM","110.673","motogp~2017~2~1","motogp",2017,2,99.694,"Termas de Rio Hondo","4806"
"Bradley Smith","1990112800","KTM","110.676","motogp~2017~2~1","motogp",2017,2,99.694,"Termas de Rio Hondo","4806"
"Tito Rabat","1989052500","Honda","110.91","motogp~2017~2~1","motogp",2017,2,99.694,"Termas de Rio Hondo","4806"
"Héctor Barberá","1986110200","Ducati","111.058","motogp~2017~2~1","motogp",2017,2,99.694,"Termas de Rio Hondo","4806"
"Sam Lowes","1980012642","Aprilia","111.199","motogp~2017~2~1","motogp",2017,2,99.694,"Termas de Rio Hondo","4806"
"Alex Rins","1992015111","Suzuki","112.34","motogp~2017~2~1","motogp",2017,2,99.694,"Termas de Rio Hondo","4806"
"Marc Márquez","1980012434","Honda","107.512","motogp~2017~2~2","motogp",2017,2,99.694,"Termas de Rio Hondo","4806"
"Karel Abraham","1990010200","Ducati","108.275","motogp~2017~2~2","motogp",2017,2,99.694,"Termas de Rio Hondo","4806"
"Cal Crutchlow","1985102901","Honda","108.278","motogp~2017~2~2","motogp",2017,2,99.694,"Termas de Rio Hondo","4806"
"Danilo Petrucci","1990102400","Ducati","108.908","motogp~2017~2~2","motogp",2017,2,99.694,"Termas de Rio Hondo","4806"
"Dani Pedrosa","1985092900","Honda","109.008","motogp~2017~2~2","motogp",2017,2,99.694,"Termas de Rio Hondo","4806"
"Maverick Viñales","1990015452","Yamaha","109.218","motogp~2017~2~2","motogp",2017,2,99.694,"Termas de Rio Hondo","4806"
"Valentino Rossi","1979021600","Yamaha","109.272","motogp~2017~2~2","motogp",2017,2,99.694,"Termas de Rio Hondo","4806"
"Aleix Espargaró","1989073100","Aprilia","109.323","motogp~2017~2~2","motogp",2017,2,99.694,"Termas de Rio Hondo","4806"
"Loris Baz","1993020100","Ducati","109.63","motogp~2017~2~2","motogp",2017,2,99.694,"Termas de Rio Hondo","4806"
"Álvaro Bautista","1984112100","Ducati","109.724","motogp~2017~2~2","motogp",2017,2,99.694,"Termas de Rio Hondo","4806"
"Jonas Folger","1980012425","Yamaha","109.825","motogp~2017~2~2","motogp",2017,2,99.694,"Termas de Rio Hondo","4806"
"Andrea Iannone","1989080900","Suzuki","110.725","motogp~2017~2~2","motogp",2017,2,99.694,"Termas de Rio Hondo","4806"
"Jack Miller","1992015112","Honda","124.438","motogp~2017~3~1","motogp",2017,3,124.899,"Americas","5513"
"Jorge Lorenzo","1987050400","Ducati","124.648","motogp~2017~3~1","motogp",2017,3,124.899,"Americas","5513"
"Danilo Petrucci","1990102400","Ducati","125.221","motogp~2017~3~1","motogp",2017,3,124.899,"Americas","5513"
"Loris Baz","1993020100","Ducati","125.231","motogp~2017~3~1","motogp",2017,3,124.899,"Americas","5513"
"Héctor Barberá","1986110200","Ducati","125.541","motogp~2017~3~1","motogp",2017,3,124.899,"Americas","5513"
"Tito Rabat","1989052500","Honda","125.92","motogp~2017~3~1","motogp",2017,3,124.899,"Americas","5513"
"Karel Abraham","1990010200","Ducati","125.931","motogp~2017~3~1","motogp",2017,3,124.899,"Americas","5513"
"Bradley Smith","1990112800","KTM","126.258","motogp~2017~3~1","motogp",2017,3,124.899,"Americas","5513"
"Álvaro Bautista","1984112100","Ducati","126.295","motogp~2017~3~1","motogp",2017,3,124.899,"Americas","5513"
"Sam Lowes","1980012642","Aprilia","127.232","motogp~2017~3~1","motogp",2017,3,124.899,"Americas","5513"
"Pol Espargaró","1991061000","KTM","127.601","motogp~2017~3~1","motogp",2017,3,124.899,"Americas","5513"
"Aleix Espargaró","1989073100","Aprilia",NA,"motogp~2017~3~1","motogp",2017,3,124.899,"Americas","5513"
"Marc Márquez","1980012434","Honda","122.741","motogp~2017~3~2","motogp",2017,3,124.899,"Americas","5513"
"Maverick Viñales","1990015452","Yamaha","122.871","motogp~2017~3~2","motogp",2017,3,124.899,"Americas","5513"
"Valentino Rossi","1979021600","Yamaha","123.673","motogp~2017~3~2","motogp",2017,3,124.899,"Americas","5513"
"Dani Pedrosa","1985092900","Honda","123.866","motogp~2017~3~2","motogp",2017,3,124.899,"Americas","5513"
"Johann Zarco","1991071600","Yamaha","123.928","motogp~2017~3~2","motogp",2017,3,124.899,"Americas","5513"
"Jorge Lorenzo","1987050400","Ducati","124.151","motogp~2017~3~2","motogp",2017,3,124.899,"Americas","5513"
"Andrea Dovizioso","1986032301","Ducati","124.431","motogp~2017~3~2","motogp",2017,3,124.899,"Americas","5513"
"Jonas Folger","1980012425","Yamaha","124.623","motogp~2017~3~2","motogp",2017,3,124.899,"Americas","5513"
"Cal Crutchlow","1985102901","Honda","124.661","motogp~2017~3~2","motogp",2017,3,124.899,"Americas","5513"
"Scott Redding","1980012446","Ducati","124.673","motogp~2017~3~2","motogp",2017,3,124.899,"Americas","5513"
"Andrea Iannone","1989080900","Suzuki","125.741","motogp~2017~3~2","motogp",2017,3,124.899,"Americas","5513"
"Jack Miller","1992015112","Honda","125.97","motogp~2017~3~2","motogp",2017,3,124.899,"Americas","5513"
"Andrea Iannone","1989080900","Suzuki","98.919","motogp~2017~4~1","motogp",2017,4,100.243,"Jerez","4423"
"Aleix Espargaró","1989073100","Aprilia","98.942","motogp~2017~4~1","motogp",2017,4,100.243,"Jerez","4423"
"Danilo Petrucci","1990102400","Ducati","99.09","motogp~2017~4~1","motogp",2017,4,100.243,"Jerez","4423"
"Andrea Dovizioso","1986032301","Ducati","99.255","motogp~2017~4~1","motogp",2017,4,100.243,"Jerez","4423"
"Pol Espargaró","1991061000","KTM","99.282","motogp~2017~4~1","motogp",2017,4,100.243,"Jerez","4423"
"Bradley Smith","1990112800","KTM","99.321","motogp~2017~4~1","motogp",2017,4,100.243,"Jerez","4423"
